age,is_corporate,total_balance,has_active_loan,recent_tx_count,product_name
52,0,78420707,0,1,BankScope 복리 자산 예금
55,0,59432931,1,35,BankScope 시니어 플러스 예금
33,0,8482043,0,5,Scope 청년 드림 적금
33,0,20331818,0,35,Scope 청년 전세 대출
54,0,13842280,0,21,Scope 비상금 소액 대출
49,1,15987340,0,4,BankScope 법인 단기 예금
47,1,30356133,0,37,BankScope 법인 단기 예금
36,0,58403069,0,40,Scope 재테크 챌린지 적금
22,0,51825580,0,21,BankScope 복리 자산 예금
35,0,25745048,0,47,Scope 청년 전세 대출
65,0,7366210,0,10,Scope 비상금 소액 대출
49,0,28410975,0,42,Scope 재테크 챌린지 적금
71,0,29034662,0,30,Scope 재테크 챌린지 적금
48,0,71311168,1,41,Scope 재테크 챌린지 적금
64,0,47185226,0,28,Scope 재테크 챌린지 적금
34,0,3022721,1,32,Scope 청년 전세 대출
65,0,95351748,0,21,Scope 긴급 생활안정 대출
75,0,108407,1,48,Scope 비상금 소액 대출
44,0,28298069,0,26,BankScope 복리 자산 예금
70,0,29492285,0,7,BankScope 시니어 플러스 예금
57,0,45662381,0,47,BankScope 시니어 플러스 예금
61,0,54375676,0,5,BankScope 시니어 플러스 예금
78,0,47312110,0,45,Scope 긴급 생활안정 대출
66,0,32831902,0,24,BankScope 시니어 플러스 예금
72,0,11882213,0,33,Scope 재테크 챌린지 적금
73,0,89993890,0,8,BankScope 시니어 플러스 예금
71,0,87603325,0,35,Scope 재테크 챌린지 적금
77,1,65264556,0,30,BankScope 법인 시설자금 대출
57,0,23181564,0,18,Scope 긴급 생활안정 대출
42,0,69869388,0,48,Scope 재테크 챌린지 적금
44,0,45174470,1,0,BankScope 직장인 신용 대출
61,0,70076612,0,23,BankScope 시니어 플러스 예금
26,0,68298361,1,33,BankScope 복리 자산 예금
41,0,12755356,0,16,BankScope 프리미엄 정기예금
36,0,67018374,1,33,Scope 재테크 챌린지 적금
37,0,60206418,0,34,Scope 재테크 챌린지 적금
68,0,65783142,0,35,Scope 재테크 챌린지 적금
60,0,5866595,1,12,Scope 비상금 소액 대출
29,0,95026719,0,24,BankScope 복리 자산 예금
29,0,46205469,0,11,BankScope 복리 자산 예금
76,0,86484722,1,20,BankScope 시니어 플러스 예금
26,0,24953961,0,36,Scope 청년 전세 대출
67,0,94353702,0,45,Scope 재테크 챌린지 적금
69,0,19849860,0,37,BankScope 시니어 플러스 예금
57,0,30125506,0,0,Scope 긴급 생활안정 대출
46,0,45426197,1,47,Scope 재테크 챌린지 적금
71,0,41095573,0,5,BankScope 직장인 우대 적금
52,0,9460607,0,44,Scope 재테크 챌린지 적금
20,1,56838881,0,44,BankScope 법인 단기 예금
63,0,54352668,0,10,BankScope 시니어 플러스 예금
72,0,68683434,1,15,BankScope 시니어 플러스 예금
79,0,88918569,0,21,BankScope 시니어 플러스 예금
53,0,9793083,0,45,Scope 재테크 챌린지 적금
23,0,85762422,0,10,BankScope 복리 자산 예금
36,0,58263116,1,36,Scope 재테크 챌린지 적금
23,1,21598409,0,25,BankScope 법인 단기 예금
62,0,86734555,0,25,Scope 재테크 챌린지 적금
73,0,13419971,0,41,BankScope 시니어 플러스 예금
45,0,49987167,0,20,BankScope 복리 자산 예금
23,0,54862677,0,25,Scope 청년 드림 적금
20,0,96101075,0,14,Scope 청년 드림 적금
26,0,30868847,1,38,Scope 청년 드림 적금
49,0,10529107,1,34,Scope 비상금 소액 대출
69,0,26779909,0,10,Scope 긴급 생활안정 대출
28,0,64659272,0,8,BankScope 복리 자산 예금
54,0,96829339,0,41,BankScope 복리 자산 예금
27,0,23608908,0,22,Scope 청년 전세 대출
43,0,44065310,0,3,BankScope 복리 자산 예금
38,0,44818982,0,29,Scope 재테크 챌린지 적금
55,0,37590321,1,27,Scope 재테크 챌린지 적금
69,0,65138389,0,24,BankScope 시니어 플러스 예금
71,0,47653028,0,21,BankScope 시니어 플러스 예금
78,0,21990133,0,24,BankScope 시니어 플러스 예금
62,0,58768471,0,25,Scope 재테크 챌린지 적금
46,0,83004686,0,49,BankScope 복리 자산 예금
51,1,12673074,1,28,BankScope 법인 시설자금 대출
33,0,81773032,1,45,BankScope 직장인 신용 대출
76,0,59528214,0,40,Scope 재테크 챌린지 적금
37,0,47237782,0,31,BankScope 복리 자산 예금
47,0,11137096,1,25,Scope 비상금 소액 대출
79,0,8802160,0,27,Scope 재테크 챌린지 적금
48,0,16808012,0,19,Scope 재테크 챌린지 적금
35,0,87452191,0,47,BankScope 복리 자산 예금
54,0,86967152,0,1,BankScope 복리 자산 예금
66,0,49715180,0,22,BankScope 시니어 플러스 예금
78,0,46948264,0,38,Scope 긴급 생활안정 대출
78,0,1741888,0,4,Scope 비상금 소액 대출
50,0,25047975,0,20,BankScope 복리 자산 예금
23,0,38203409,0,21,BankScope 복리 자산 예금
56,0,25262755,0,48,Scope 재테크 챌린지 적금
36,0,79687454,0,10,Scope 긴급 생활안정 대출
58,0,61503029,0,29,BankScope 시니어 플러스 예금
67,0,52357694,0,27,Scope 긴급 생활안정 대출
65,0,22095616,0,35,Scope 긴급 생활안정 대출
45,0,45681390,0,16,Scope 재테크 챌린지 적금
67,0,58438664,0,20,Scope 재테크 챌린지 적금
58,0,8947157,0,36,Scope 비상금 소액 대출
60,0,95013495,0,35,BankScope 시니어 플러스 예금
23,1,35931737,0,24,BankScope 법인 단기 예금
49,0,3860851,0,23,Scope 재테크 챌린지 적금
49,0,41733065,0,29,BankScope 복리 자산 예금
41,0,8931127,0,41,Scope 재테크 챌린지 적금
30,0,24644782,0,34,Scope 청년 드림 적금
21,0,70968834,0,20,BankScope 복리 자산 예금
63,0,71712309,0,5,BankScope 직장인 우대 적금
31,0,92800292,1,20,BankScope 직장인 신용 대출
49,0,57231262,1,7,BankScope 직장인 신용 대출
55,0,38893920,0,4,BankScope 시니어 플러스 예금
37,0,41533663,0,39,Scope 재테크 챌린지 적금
45,0,57018346,1,9,BankScope 직장인 우대 적금
72,0,32704011,0,30,Scope 긴급 생활안정 대출
26,0,50609081,0,29,BankScope 복리 자산 예금
20,1,85507830,0,20,BankScope 법인 단기 예금
77,0,59833852,1,35,BankScope 시니어 플러스 예금
45,0,40671599,0,26,Scope 긴급 생활안정 대출
42,1,81745561,1,37,BankScope 법인 단기 예금
45,0,96837197,0,34,BankScope 복리 자산 예금
64,0,93685235,1,31,Scope 재테크 챌린지 적금
25,1,65401945,1,25,BankScope 법인 단기 예금
25,0,97058480,1,3,BankScope 복리 자산 예금
63,0,36599131,0,26,Scope 재테크 챌린지 적금
27,0,69448966,1,35,BankScope 복리 자산 예금
43,0,69423523,1,36,Scope 재테크 챌린지 적금
41,0,82007111,0,26,BankScope 복리 자산 예금
38,0,55069245,0,46,BankScope 복리 자산 예금
56,0,88191121,0,47,Scope 재테크 챌린지 적금
37,0,19744813,0,5,BankScope 프리미엄 정기예금
50,0,61597412,0,17,BankScope 복리 자산 예금
56,0,5983336,0,25,Scope 비상금 소액 대출
49,1,58942572,0,43,BankScope 법인 시설자금 대출
76,0,35298620,0,23,BankScope 시니어 플러스 예금
61,0,83406968,0,6,BankScope 시니어 플러스 예금
52,0,8867314,0,43,Scope 재테크 챌린지 적금
29,1,23708714,1,13,BankScope 법인 시설자금 대출
56,0,131777,0,12,BankScope 직장인 우대 적금
31,0,42256694,1,25,BankScope 직장인 신용 대출
73,0,93294308,0,42,Scope 긴급 생활안정 대출
49,0,62351782,0,42,BankScope 복리 자산 예금
46,0,4059107,0,1,Scope 비상금 소액 대출
58,0,61648260,0,45,BankScope 시니어 플러스 예금
28,1,94785208,0,46,BankScope 법인 단기 예금
73,0,11593614,0,22,Scope 재테크 챌린지 적금
40,0,80664410,0,27,Scope 재테크 챌린지 적금
31,0,9373967,1,0,Scope 청년 전세 대출
74,0,4792291,0,31,Scope 비상금 소액 대출
48,0,91706469,0,11,BankScope 복리 자산 예금
52,0,69604066,1,45,BankScope 복리 자산 예금
62,0,26801173,1,49,BankScope 시니어 플러스 예금
72,0,72822942,1,34,BankScope 시니어 플러스 예금
34,0,38080378,1,25,BankScope 복리 자산 예금
21,0,63320804,0,30,BankScope 복리 자산 예금
71,0,66213263,1,11,BankScope 시니어 플러스 예금
58,0,42347973,1,28,BankScope 직장인 신용 대출
72,0,13603514,0,4,Scope 비상금 소액 대출
63,0,85978254,0,34,Scope 재테크 챌린지 적금
73,0,3700561,0,6,BankScope 시니어 플러스 예금
37,1,4964197,0,15,BankScope 법인 시설자금 대출
22,0,30181772,0,31,BankScope 복리 자산 예금
26,1,3516951,0,16,BankScope 법인 시설자금 대출
62,0,94675084,0,20,BankScope 시니어 플러스 예금
37,0,6942959,0,26,Scope 청년 전세 대출
63,0,69132579,0,39,BankScope 시니어 플러스 예금
57,0,97045296,0,46,Scope 긴급 생활안정 대출
56,0,26464337,0,14,BankScope 시니어 플러스 예금
77,0,39225903,0,22,Scope 재테크 챌린지 적금
52,0,34754400,0,7,BankScope 복리 자산 예금
63,0,9456485,0,24,Scope 재테크 챌린지 적금
78,0,24823978,0,10,BankScope 시니어 플러스 예금
50,0,57493253,0,20,BankScope 복리 자산 예금
77,0,75244496,0,9,BankScope 시니어 플러스 예금
30,0,6883853,0,49,Scope 청년 전세 대출
23,0,11815453,0,8,Scope 청년 드림 적금
78,0,94276819,0,47,BankScope 시니어 플러스 예금
37,0,42641159,0,0,BankScope 복리 자산 예금
23,0,59229621,1,21,BankScope 복리 자산 예금
68,0,99832129,0,5,BankScope 직장인 우대 적금
53,0,9400292,1,29,Scope 비상금 소액 대출
48,0,44139209,0,33,Scope 긴급 생활안정 대출
43,0,94369875,0,12,BankScope 직장인 우대 적금
41,0,88079291,1,21,BankScope 복리 자산 예금
21,0,95373687,0,5,BankScope 복리 자산 예금
63,0,82249570,1,40,BankScope 시니어 플러스 예금
25,0,95047151,0,45,Scope 청년 드림 적금
61,1,2036991,1,23,BankScope 법인 시설자금 대출
44,0,80902729,0,20,BankScope 복리 자산 예금
74,0,66403547,1,38,Scope 재테크 챌린지 적금
76,0,97592974,0,22,BankScope 시니어 플러스 예금
40,0,91965539,0,4,BankScope 복리 자산 예금
74,0,93059200,1,6,BankScope 시니어 플러스 예금
78,0,48785626,0,2,BankScope 시니어 플러스 예금
35,0,17705436,0,12,Scope 청년 전세 대출
50,0,91721683,1,11,BankScope 복리 자산 예금
33,0,52164629,0,5,Scope 긴급 생활안정 대출
58,0,33923631,0,33,BankScope 시니어 플러스 예금
47,1,2581108,0,14,BankScope 법인 시설자금 대출
51,0,25160698,0,46,Scope 재테크 챌린지 적금
47,0,6924151,0,17,Scope 비상금 소액 대출
70,0,98676191,0,48,BankScope 시니어 플러스 예금
74,0,26175248,0,2,BankScope 시니어 플러스 예금
68,0,20905833,0,21,Scope 긴급 생활안정 대출
28,0,21817682,0,34,Scope 청년 전세 대출
77,0,63514471,0,27,BankScope 시니어 플러스 예금
64,0,92876634,0,40,BankScope 시니어 플러스 예금
41,1,59570596,0,41,BankScope 법인 시설자금 대출
51,0,72695265,0,11,BankScope 복리 자산 예금
24,0,91055086,0,0,Scope 긴급 생활안정 대출
42,0,27289481,0,35,BankScope 복리 자산 예금
24,0,94460670,1,29,BankScope 직장인 신용 대출
61,0,41555997,0,22,Scope 재테크 챌린지 적금
72,1,1132628,1,36,BankScope 법인 단기 예금
51,0,53746452,0,27,Scope 재테크 챌린지 적금
78,0,44910069,0,48,Scope 재테크 챌린지 적금
29,0,11171361,0,4,Scope 청년 전세 대출
78,0,93471048,1,35,BankScope 시니어 플러스 예금
58,0,29389233,0,46,Scope 긴급 생활안정 대출
77,1,66167371,0,9,BankScope 법인 시설자금 대출
34,0,10516142,0,4,Scope 청년 드림 적금
26,0,27613012,0,13,BankScope 복리 자산 예금
48,0,66770168,0,23,Scope 긴급 생활안정 대출
78,0,694961,0,27,Scope 재테크 챌린지 적금
66,0,71686141,0,20,Scope 재테크 챌린지 적금
22,0,13016803,1,44,Scope 청년 드림 적금
38,0,4359742,0,39,Scope 청년 전세 대출
29,0,45312424,1,11,BankScope 복리 자산 예금
47,0,8002974,1,19,Scope 비상금 소액 대출
48,0,86223617,1,31,BankScope 복리 자산 예금
34,0,5938831,1,37,Scope 청년 드림 적금
54,0,51319295,1,39,BankScope 복리 자산 예금
25,1,23848320,0,41,BankScope 법인 단기 예금
31,0,83236227,0,20,Scope 긴급 생활안정 대출
66,0,41555758,0,16,Scope 긴급 생활안정 대출
57,0,44082163,0,0,Scope 긴급 생활안정 대출
32,0,73881024,0,43,BankScope 복리 자산 예금
48,0,21762611,0,27,BankScope 복리 자산 예금
38,0,41161006,0,1,BankScope 직장인 우대 적금
22,0,3043276,1,16,BankScope 프리미엄 정기예금
27,0,43214129,0,38,Scope 청년 드림 적금
27,0,53357100,0,13,Scope 긴급 생활안정 대출
74,0,24771550,0,13,BankScope 시니어 플러스 예금
77,0,66238903,0,43,Scope 재테크 챌린지 적금
39,0,30922784,1,47,BankScope 직장인 신용 대출
66,0,94015899,0,17,Scope 재테크 챌린지 적금
23,0,4732529,0,39,Scope 청년 드림 적금
70,0,99580715,0,33,BankScope 시니어 플러스 예금
40,0,45281787,0,42,Scope 재테크 챌린지 적금
22,0,40120375,0,0,BankScope 복리 자산 예금
64,0,57990699,0,41,Scope 재테크 챌린지 적금
27,0,97564371,0,17,BankScope 복리 자산 예금
42,0,90111327,0,47,BankScope 복리 자산 예금
35,0,93781320,1,33,Scope 재테크 챌린지 적금
32,0,91548193,0,22,BankScope 복리 자산 예금
22,0,81865997,0,48,Scope 청년 드림 적금
67,0,39239875,0,15,Scope 긴급 생활안정 대출
28,0,23493244,0,18,Scope 청년 전세 대출
79,0,24132686,1,36,BankScope 직장인 신용 대출
33,0,50489086,0,5,Scope 긴급 생활안정 대출
32,0,93140624,1,23,BankScope 복리 자산 예금
72,0,95175762,0,16,BankScope 시니어 플러스 예금
76,0,30550152,1,47,BankScope 직장인 신용 대출
26,0,47145498,0,15,BankScope 복리 자산 예금
34,0,83579568,0,38,BankScope 복리 자산 예금
26,0,15008462,0,47,BankScope 프리미엄 정기예금
57,0,18193316,0,40,Scope 긴급 생활안정 대출
53,0,3706779,0,5,Scope 비상금 소액 대출
60,0,6619441,0,15,Scope 비상금 소액 대출
41,0,29840694,1,8,BankScope 직장인 우대 적금
43,1,91529603,0,28,BankScope 법인 단기 예금
68,0,8954580,0,3,BankScope 시니어 플러스 예금
56,0,554999,1,25,Scope 비상금 소액 대출
63,0,58472289,0,37,Scope 재테크 챌린지 적금
20,1,30585746,1,25,BankScope 법인 시설자금 대출
29,0,53633018,0,13,Scope 청년 드림 적금
62,0,88508964,0,34,Scope 재테크 챌린지 적금
35,0,91113859,0,48,Scope 재테크 챌린지 적금
65,0,97904932,1,42,Scope 재테크 챌린지 적금
27,0,79093938,1,23,BankScope 복리 자산 예금
75,1,9992863,1,7,BankScope 법인 단기 예금
68,0,8928684,0,39,Scope 재테크 챌린지 적금
44,0,575343,1,24,Scope 비상금 소액 대출
69,0,77184523,0,3,Scope 긴급 생활안정 대출
31,0,8857256,0,14,Scope 청년 전세 대출
44,0,45468983,1,15,Scope 재테크 챌린지 적금
36,0,14635087,0,10,BankScope 프리미엄 정기예금
79,0,49937461,0,27,Scope 재테크 챌린지 적금
45,1,5960445,0,6,BankScope 법인 단기 예금
65,0,26227776,0,49,Scope 재테크 챌린지 적금
67,0,30561651,0,37,BankScope 시니어 플러스 예금
33,0,38613561,0,23,BankScope 복리 자산 예금
60,0,68482580,1,30,BankScope 직장인 신용 대출
55,0,63702275,0,3,Scope 긴급 생활안정 대출
76,1,37829192,0,36,BankScope 법인 단기 예금
42,0,67174647,0,34,Scope 재테크 챌린지 적금
62,0,39680126,1,5,BankScope 직장인 신용 대출
25,0,8668117,0,45,Scope 청년 드림 적금
66,0,87003403,0,32,BankScope 시니어 플러스 예금
24,0,64337535,0,31,Scope 청년 드림 적금
62,0,66209309,0,45,BankScope 시니어 플러스 예금
44,1,34457693,0,37,BankScope 법인 시설자금 대출
37,0,84574943,0,34,BankScope 복리 자산 예금
32,0,66972987,0,16,Scope 긴급 생활안정 대출
62,0,50670179,1,31,BankScope 직장인 신용 대출
33,0,58596718,0,13,BankScope 복리 자산 예금
47,0,7210795,1,18,Scope 비상금 소액 대출
37,0,20255339,0,23,Scope 재테크 챌린지 적금
78,0,52068965,0,38,Scope 재테크 챌린지 적금
79,0,27518361,0,10,BankScope 시니어 플러스 예금
76,0,14112858,1,6,Scope 비상금 소액 대출
47,0,53532156,0,44,Scope 재테크 챌린지 적금
70,0,15795052,1,23,BankScope 직장인 신용 대출
75,0,76786191,0,23,BankScope 시니어 플러스 예금
46,0,77210733,0,13,BankScope 복리 자산 예금
51,0,38695686,0,23,BankScope 복리 자산 예금
66,0,96567967,0,10,BankScope 직장인 우대 적금
28,0,24247036,0,7,Scope 청년 드림 적금
59,0,70515800,0,43,Scope 재테크 챌린지 적금
51,0,38733406,0,14,Scope 긴급 생활안정 대출
39,0,51178742,0,41,Scope 재테크 챌린지 적금
47,0,72349695,0,1,BankScope 복리 자산 예금
52,0,33390952,0,23,BankScope 복리 자산 예금
23,0,44621005,0,44,BankScope 복리 자산 예금
65,0,14559576,0,9,BankScope 시니어 플러스 예금
76,0,35374839,0,31,Scope 긴급 생활안정 대출
53,0,41212811,1,16,BankScope 직장인 신용 대출
67,0,78856258,0,9,BankScope 시니어 플러스 예금
22,0,95508013,1,21,BankScope 직장인 신용 대출
45,0,87505874,0,5,BankScope 복리 자산 예금
27,0,32401636,0,26,Scope 긴급 생활안정 대출
25,1,77354934,0,19,BankScope 법인 단기 예금
35,0,47765292,0,0,BankScope 직장인 우대 적금
43,0,71773627,0,16,Scope 긴급 생활안정 대출
67,0,11264233,0,0,Scope 비상금 소액 대출
58,0,453104,0,36,Scope 재테크 챌린지 적금
49,0,89750351,0,14,Scope 긴급 생활안정 대출
64,0,14844959,0,0,BankScope 직장인 우대 적금
32,0,9338119,0,16,Scope 청년 드림 적금
24,0,84777072,0,45,Scope 청년 드림 적금
44,0,4191180,1,44,Scope 비상금 소액 대출
39,0,86773011,0,42,BankScope 복리 자산 예금
73,0,19801233,0,43,Scope 재테크 챌린지 적금
37,0,42579300,1,37,BankScope 직장인 신용 대출
66,0,20189189,0,42,Scope 긴급 생활안정 대출
37,0,41786707,0,1,Scope 긴급 생활안정 대출
21,0,39369695,0,17,Scope 청년 드림 적금
29,0,77696107,0,11,Scope 청년 드림 적금
74,0,98992028,0,28,Scope 재테크 챌린지 적금
64,0,42184451,0,22,Scope 재테크 챌린지 적금
69,0,52025414,0,46,Scope 재테크 챌린지 적금
66,0,67335082,0,8,BankScope 시니어 플러스 예금
31,0,85214547,0,7,BankScope 복리 자산 예금
66,0,53623457,0,49,Scope 긴급 생활안정 대출
32,0,79518819,1,15,Scope 청년 드림 적금
69,0,30310542,1,22,BankScope 시니어 플러스 예금
66,0,87764211,0,28,Scope 재테크 챌린지 적금
76,1,74076895,1,9,BankScope 법인 단기 예금
74,0,45837013,0,11,BankScope 시니어 플러스 예금
30,0,11460215,0,11,BankScope 프리미엄 정기예금
38,0,30963367,0,29,BankScope 복리 자산 예금
54,0,17704796,0,9,BankScope 직장인 우대 적금
58,0,33278168,0,13,Scope 긴급 생활안정 대출
72,0,93177732,0,3,BankScope 시니어 플러스 예금
45,0,34975693,0,46,Scope 긴급 생활안정 대출
65,0,37915057,0,19,Scope 재테크 챌린지 적금
33,0,29566818,0,40,Scope 청년 전세 대출
73,0,57188056,1,38,BankScope 시니어 플러스 예금
64,0,81742901,1,6,BankScope 직장인 신용 대출
63,0,48685997,0,29,Scope 재테크 챌린지 적금
43,0,73328207,0,40,BankScope 복리 자산 예금
60,0,67574666,0,23,Scope 재테크 챌린지 적금
20,0,6854523,1,9,Scope 청년 드림 적금
70,0,55061654,0,44,Scope 긴급 생활안정 대출
62,0,62033974,1,37,BankScope 시니어 플러스 예금
74,0,68566532,0,35,Scope 재테크 챌린지 적금
41,1,95151551,1,16,BankScope 법인 단기 예금
42,0,12182562,0,20,Scope 재테크 챌린지 적금
75,0,8067932,0,45,Scope 재테크 챌린지 적금
73,0,11281390,0,2,Scope 비상금 소액 대출
38,0,19498180,1,0,Scope 청년 전세 대출
37,0,88248885,1,17,BankScope 복리 자산 예금
31,1,41259778,0,1,BankScope 법인 시설자금 대출
74,0,74647301,0,39,BankScope 시니어 플러스 예금
47,0,71276374,1,47,Scope 재테크 챌린지 적금
47,0,61551469,1,3,BankScope 직장인 우대 적금
79,0,93539127,0,31,BankScope 시니어 플러스 예금
78,0,67869533,0,18,BankScope 시니어 플러스 예금
52,0,93245101,0,19,BankScope 복리 자산 예금
38,1,32950256,1,41,BankScope 법인 단기 예금
47,0,28271296,0,48,Scope 긴급 생활안정 대출
78,0,4826761,0,48,Scope 비상금 소액 대출
71,0,83917608,0,6,BankScope 시니어 플러스 예금
68,0,38252147,0,8,BankScope 시니어 플러스 예금
56,0,58599467,0,6,BankScope 시니어 플러스 예금
45,0,17427232,0,26,Scope 긴급 생활안정 대출
54,0,15290586,0,20,BankScope 프리미엄 정기예금
53,0,86168119,0,34,BankScope 복리 자산 예금
54,1,39118577,1,23,BankScope 법인 시설자금 대출
59,0,8035211,0,31,BankScope 시니어 플러스 예금
35,0,5484801,0,11,BankScope 직장인 우대 적금
57,0,34887168,0,22,Scope 재테크 챌린지 적금
32,1,84292544,1,35,BankScope 법인 시설자금 대출
42,0,31053176,0,48,Scope 재테크 챌린지 적금
79,0,94782332,0,28,BankScope 시니어 플러스 예금
73,0,17398048,1,2,BankScope 직장인 신용 대출
41,0,37453269,0,42,BankScope 복리 자산 예금
35,0,91374539,0,7,BankScope 복리 자산 예금
47,0,3620966,0,33,Scope 재테크 챌린지 적금
67,0,47135523,1,13,BankScope 직장인 신용 대출
54,1,7853987,0,35,BankScope 법인 시설자금 대출
79,0,36197401,1,47,Scope 재테크 챌린지 적금
64,0,86150318,0,45,Scope 재테크 챌린지 적금
65,0,32102110,0,31,BankScope 시니어 플러스 예금
27,0,86603173,0,6,Scope 청년 드림 적금
63,0,10401421,0,9,Scope 비상금 소액 대출
74,0,14227757,0,11,Scope 비상금 소액 대출
74,0,74988678,0,39,BankScope 시니어 플러스 예금
41,0,60666934,0,22,BankScope 복리 자산 예금
40,0,7746550,1,10,BankScope 직장인 우대 적금
45,0,18779723,1,12,BankScope 직장인 신용 대출
59,0,4649790,0,11,BankScope 시니어 플러스 예금
40,0,8166738,0,6,Scope 비상금 소액 대출
44,0,19780040,0,43,Scope 재테크 챌린지 적금
60,0,5664899,0,9,Scope 비상금 소액 대출
20,0,15364588,0,6,Scope 청년 전세 대출
25,1,14718505,0,26,BankScope 법인 시설자금 대출
42,1,68220767,0,6,BankScope 법인 단기 예금
70,1,54888557,0,49,BankScope 법인 시설자금 대출
42,0,57393733,0,23,Scope 재테크 챌린지 적금
62,0,70331517,1,22,BankScope 시니어 플러스 예금
62,0,35964763,0,24,Scope 재테크 챌린지 적금
42,0,19246375,0,43,BankScope 프리미엄 정기예금
51,0,2627484,0,35,Scope 재테크 챌린지 적금
49,1,20882217,0,32,BankScope 법인 시설자금 대출
32,0,38300868,0,36,Scope 청년 드림 적금
62,0,50131716,1,41,Scope 재테크 챌린지 적금
37,0,60183652,0,38,Scope 재테크 챌린지 적금
42,1,16149416,1,6,BankScope 법인 시설자금 대출
34,0,10618038,0,29,Scope 청년 드림 적금
52,0,69058459,0,30,Scope 긴급 생활안정 대출
40,0,10826536,0,44,Scope 비상금 소액 대출
76,0,82998126,0,45,BankScope 시니어 플러스 예금
58,0,37276680,1,36,BankScope 직장인 신용 대출
42,0,29133212,0,20,Scope 긴급 생활안정 대출
46,0,41150157,0,33,BankScope 복리 자산 예금
64,0,68767653,0,45,Scope 재테크 챌린지 적금
63,0,78418749,0,20,BankScope 시니어 플러스 예금
37,1,54610485,0,39,BankScope 법인 시설자금 대출
43,0,38110899,0,19,BankScope 복리 자산 예금
70,0,69449831,0,33,Scope 재테크 챌린지 적금
66,0,55608865,0,7,BankScope 시니어 플러스 예금
59,0,87048868,0,31,Scope 재테크 챌린지 적금
70,0,38709033,0,29,Scope 긴급 생활안정 대출
61,0,44251405,1,28,BankScope 시니어 플러스 예금
26,0,96111057,0,4,BankScope 복리 자산 예금
69,0,12231456,0,29,BankScope 시니어 플러스 예금
67,0,96937077,0,11,BankScope 시니어 플러스 예금
39,0,54574945,0,38,Scope 재테크 챌린지 적금
46,0,91714651,0,26,BankScope 복리 자산 예금
25,0,8992355,0,12,BankScope 프리미엄 정기예금
46,0,76449775,1,46,BankScope 직장인 신용 대출
28,0,45027561,0,9,Scope 긴급 생활안정 대출
72,0,47563664,0,35,Scope 재테크 챌린지 적금
64,0,6804603,0,30,Scope 비상금 소액 대출
76,1,4986058,0,15,BankScope 법인 시설자금 대출
50,0,71268708,0,38,Scope 재테크 챌린지 적금
40,0,53730766,1,44,Scope 재테크 챌린지 적금
45,0,96639939,1,35,BankScope 직장인 신용 대출
59,0,1611302,0,25,Scope 재테크 챌린지 적금
67,0,96645213,0,43,BankScope 시니어 플러스 예금
64,0,95499785,0,19,Scope 재테크 챌린지 적금
32,0,53233366,0,33,Scope 청년 드림 적금
68,0,33107043,0,36,Scope 재테크 챌린지 적금
42,0,47280185,0,7,BankScope 복리 자산 예금
39,0,17583460,0,3,BankScope 프리미엄 정기예금
56,0,34123242,0,28,BankScope 시니어 플러스 예금
73,1,87120191,0,30,BankScope 법인 시설자금 대출
72,0,41181540,0,1,BankScope 직장인 우대 적금
47,0,31709300,0,24,Scope 재테크 챌린지 적금
36,0,52647047,0,37,Scope 재테크 챌린지 적금
47,0,50827559,0,2,BankScope 복리 자산 예금
60,1,49328652,0,45,BankScope 법인 단기 예금
21,0,1291364,0,41,Scope 청년 드림 적금
44,0,69377178,0,42,Scope 재테크 챌린지 적금
77,0,24487505,1,4,BankScope 직장인 신용 대출
69,0,58299496,0,21,BankScope 시니어 플러스 예금
60,0,56059521,0,15,BankScope 시니어 플러스 예금
25,0,98508559,1,8,Scope 청년 드림 적금
30,0,40515085,0,47,Scope 청년 드림 적금
76,0,14855295,0,8,BankScope 직장인 우대 적금
57,0,38285712,0,48,BankScope 시니어 플러스 예금
25,0,46016059,0,11,Scope 청년 드림 적금
64,0,80644037,0,46,Scope 재테크 챌린지 적금
30,0,54782690,0,41,BankScope 복리 자산 예금
33,0,7430672,0,3,Scope 청년 전세 대출
21,0,84541503,0,48,Scope 청년 드림 적금
59,0,27078520,0,17,BankScope 시니어 플러스 예금
22,1,18059195,0,17,BankScope 법인 단기 예금
74,0,82542693,0,41,Scope 재테크 챌린지 적금
72,1,25652500,0,42,BankScope 법인 단기 예금
54,0,17214690,0,32,BankScope 프리미엄 정기예금
52,0,80997398,1,41,Scope 재테크 챌린지 적금
43,0,10644299,0,2,Scope 비상금 소액 대출
38,1,97926840,0,37,BankScope 법인 단기 예금
37,0,24644671,0,16,BankScope 복리 자산 예금
68,0,57427100,0,11,BankScope 시니어 플러스 예금
71,0,90502938,0,10,Scope 긴급 생활안정 대출
43,0,58824069,0,16,Scope 긴급 생활안정 대출
64,0,98331462,0,34,BankScope 시니어 플러스 예금
54,0,33611114,0,40,Scope 긴급 생활안정 대출
20,0,15207080,0,49,Scope 청년 전세 대출
55,0,10100175,0,5,BankScope 직장인 우대 적금
44,0,74852996,0,34,BankScope 복리 자산 예금
64,0,1411897,0,5,Scope 비상금 소액 대출
68,0,56474755,0,31,Scope 재테크 챌린지 적금
79,0,68242054,0,10,Scope 긴급 생활안정 대출
62,0,63580194,0,42,Scope 재테크 챌린지 적금
53,0,79491448,0,38,BankScope 복리 자산 예금
44,0,15257819,1,12,BankScope 직장인 우대 적금
